Timestamp,Shipping Country,Product Category,Product Name,Rating,Review Content,Fulfillment Status,Order Value
2025-04-08,Canada,Electronics,Laptop Bag,3,"Fairly standard experience, nothing too exciting about the Laptop Bag.",Fulfilled,191.96
2024-11-07,Australia,Home,Microwave Oven,2,"Received the wrong Microwave Oven, very disappointed.",Pending,471.95
2024-09-14,Australia,Home,Dish Rack,1,"The Dish Rack is flimsy and uncomfortable, regret buying it.",Pending,392.71
2024-10-05,Canada,Kitchen,Water Bottle,5,Best purchase ever! The Water Bottle is worth every cent.,Canceled,126.12
2025-07-13,USA,Kitchen,Electric Mixer,3,"It's okay, the Electric Mixer does the job but quality could be better.",Canceled,204.96
2025-07-19,Australia,Shoes,Running Shoes,4,"Amazing Running Shoes, customer support was also top-notch.",Canceled,211.02
2024-10-07,UK,Home,Toaster,4,Best purchase ever! The Toaster is worth every cent.,Pending,211.98
2025-05-16,Canada,Accessories,Umbrella,3,"The Umbrella is just fine, delivery took longer than expected.",Canceled,69.69
2025-05-07,Canada,Shoes,High Heels,4,"The High Heels is stylish and comfortable, I wear it every day.",Fulfilled,487.35
2024-11-28,Australia,Accessories,Umbrella,2,"The Umbrella is flimsy and uncomfortable, regret buying it.",Pending,44.66
2024-08-19,USA,Home,Dish Rack,1,"The Dish Rack came damaged, packaging was horrible.",Fulfilled,252.28
2025-01-03,Australia,Home,Dish Rack,4,The Dish Rack has become my favorite item.,Canceled,15.83
2024-12-18,Australia,Electronics,Tablet Cover,1,The Tablet Cover arrived late and was not as described.,Fulfilled,323.08
2025-06-26,UK,Shoes,Climbing Boots,5,"Highly satisfied, the Climbing Boots works even better than advertised.",Pending,33.84
2025-02-04,UK,Kitchen,Chef Knife,3,"Average build quality on the Chef Knife, neither bad nor great.",Fulfilled,67.63
2025-07-11,Canada,Kitchen,Non-Stick Frying Pan,3,"The Non-Stick Frying Pan is nothing special, just average.",Canceled,275.75
2024-09-10,Australia,Kitchen,Non-Stick Frying Pan,2,"Waste of money, don't buy this Non-Stick Frying Pan.",Canceled,410.58
2025-03-06,Australia,Clothing,Chinos,4,"The Chinos came earlier than expected, amazing service.",Pending,233.33
2025-01-03,USA,Kitchen,Chef Knife,2,The Chef Knife feels cheap and unreliable.,Fulfilled,425.49
2024-12-02,Australia,Beauty,Lipstick,5,"Amazing Lipstick, customer support was also top-notch.",Pending,274.41
2025-03-30,Australia,Clothing,Bomber Jacket,2,"Disappointed with the Bomber Jacket, customer support unhelpful.",Fulfilled,32.12
2024-11-25,Canada,Sports,Yoga Mat,5,Best purchase ever! The Yoga Mat is worth every cent.,Pending,253.16
2025-05-26,USA,Clothing,Polo Shirt,1,"Worst experience ever, the Polo Shirt is a scam.",Canceled,359.82
2025-01-01,Australia,Sports,Cricket Bat,5,"The Cricket Bat arrived on time and works perfectly, highly recommend.",Pending,144.62
2024-09-28,Canada,Accessories,Wrist Watch,3,"Got what I ordered, the Wrist Watch is okay.",Canceled,497.85
2025-03-30,USA,Electronics,Noise Cancelling Headphones,5,"Superb quality on the Noise Cancelling Headphones, packaging was also great.",Fulfilled,348.92
2025-04-03,Australia,Accessories,Wrist Watch,3,"It's usable, but the Wrist Watch could have been more comfortable.",Canceled,332.03
2024-12-27,Canada,Home,Toaster,2,"The Toaster broke within days, horrible quality.",Pending,289.07
2025-04-16,USA,Electronics,Laptop Bag,5,"The Laptop Bag is stylish and comfortable, I wear it every day.",Pending,167.0
2024-08-16,UK,Clothing,Formal Shirt,3,"Got what I ordered, the Formal Shirt is okay.",Fulfilled,147.58
2024-07-29,Canada,Accessories,Keychain,1,"Awful experience, will never buy this Keychain again.",Fulfilled,329.6
2024-09-16,Australia,Kitchen,Cutting Board,5,"Very happy with the Cutting Board, fits perfectly and great value for money.",Pending,284.83
2024-09-27,Canada,Shoes,Running Shoes,3,The Running Shoes works as expected but nothing to brag about.,Fulfilled,132.52
2025-05-29,USA,Kitchen,Coffee Grinder,3,"Average experience with the Coffee Grinder, works okay but has room for improvement.",Pending,388.23
2024-12-16,USA,Beauty,Beard Trimmer,3,"The Beard Trimmer is decent, not too bad but nothing extraordinary.",Pending,339.02
2025-02-01,UK,Kitchen,Stainless Steel Cookware Set,4,"The Stainless Steel Cookware Set exceeded my expectations, will definitely buy again!",Pending,79.89
2025-07-17,USA,Sports,Dumbbells,2,The Dumbbells is uncomfortable and poorly made.,Fulfilled,453.48
2025-01-20,UK,Kitchen,Chef Knife,5,The Chef Knife looks amazing and is really sturdy.,Fulfilled,124.8
2025-03-25,Canada,Electronics,Smartwatch,5,Everything about this Smartwatch screams quality!,Pending,402.53
2024-11-27,Canada,Shoes,High Heels,3,"Not bad, but the High Heels is also not great.",Fulfilled,116.05
2025-05-24,UK,Sports,Cricket Bat,3,The Cricket Bat does the job but lacks a premium feel.,Canceled,309.38
2024-10-10,UK,Clothing,Denim Jeans,1,"Very poor quality Denim Jeans, broke within a week.",Pending,114.71
2025-07-16,Canada,Accessories,Sunglasses,3,"The Sunglasses is fine for casual use, not premium quality.",Pending,264.59
2025-05-31,USA,Beauty,Sunscreen,3,"The Sunscreen is decent, not too bad but nothing extraordinary.",Canceled,331.84
2024-10-29,USA,Kitchen,Electric Mixer,5,"Highly satisfied, the Electric Mixer works even better than advertised.",Pending,351.1
2025-03-21,UK,Accessories,Umbrella,4,"Highly satisfied, the Umbrella works even better than advertised.",Pending,75.56
2024-08-17,Australia,Clothing,Polo Shirt,5,"Very happy with the Polo Shirt, fits perfectly and great value for money.",Pending,32.14
2025-05-20,UK,Clothing,Sports Shorts,5,Perfect fit and great fabric quality on the Sports Shorts.,Fulfilled,408.57
2024-10-10,UK,Accessories,Wallet,3,"The Wallet is just fine, delivery took longer than expected.",Fulfilled,276.28
2025-03-25,Australia,Electronics,Noise Cancelling Headphones,4,The Noise Cancelling Headphones has become my favorite item.,Canceled,402.91
2025-07-27,UK,Electronics,Smartphone Case,4,"Absolutely love the Smartphone Case, excellent quality and fast delivery.",Canceled,295.04
2024-10-18,UK,Beauty,Beard Trimmer,5,"Loved the color and style of the Beard Trimmer, perfect buy.",Canceled,441.62
2025-03-06,Canada,Clothing,Sports Shorts,2,Customer service ignored my complaint about the Sports Shorts.,Pending,54.92
2025-01-05,Australia,Accessories,Beanie Hat,2,"Disappointed with the Beanie Hat, customer support unhelpful.",Canceled,142.11
2025-03-30,UK,Beauty,Beard Trimmer,2,"Worst experience ever, the Beard Trimmer is a scam.",Fulfilled,33.85
2025-04-13,USA,Electronics,Laptop Bag,2,"The Laptop Bag broke within days, horrible quality.",Canceled,363.8
2025-05-30,UK,Beauty,Moisturizing Cream,5,"Excellent purchase, the Moisturizing Cream feels premium and durable.",Canceled,386.56
2024-10-02,Canada,Sports,Cricket Bat,2,The Cricket Bat is uncomfortable and poorly made.,Canceled,321.25
2025-05-20,USA,Shoes,Leather Boots,3,"Neither good nor bad, just okay Leather Boots.",Fulfilled,26.9
2025-02-03,Canada,Accessories,Travel Duffel Bag,2,"Size issue with the Travel Duffel Bag, totally unusable.",Fulfilled,125.0
2025-06-26,Canada,Shoes,Formal Shoes,1,The Formal Shoes is overpriced for such cheap material.,Pending,474.14
2024-10-26,UK,Shoes,Flip Flops,3,The Flip Flops is fine but not worth the price in my opinion.,Canceled,473.99
2025-02-16,UK,Shoes,Climbing Boots,2,"Terrible quality Climbing Boots, felt like a waste of money.",Canceled,378.66
2025-06-17,USA,Accessories,Sunglasses,4,Best purchase ever! The Sunglasses is worth every cent.,Canceled,415.16
2025-05-31,Canada,Kitchen,Measuring Cup Set,5,"The Measuring Cup Set is perfect for my needs, amazing craftsmanship.",Pending,292.1
2024-11-26,USA,Home,Ceiling Fan,1,"The Ceiling Fan came damaged, packaging was horrible.",Canceled,283.53
2024-12-26,USA,Sports,Running Shorts,4,"The Running Shorts is stylish and comfortable, I wear it every day.",Canceled,417.54
2025-06-27,UK,Beauty,Sunscreen,4,"Highly satisfied, the Sunscreen works even better than advertised.",Fulfilled,342.55
2025-01-23,Canada,Sports,Football,5,The Football looks amazing and is really sturdy.,Canceled,399.62
2025-05-29,Canada,Accessories,Silk Scarf,4,"Superb quality on the Silk Scarf, packaging was also great.",Pending,252.59
2024-11-24,Australia,Clothing,Maxi Dress,2,"Bad experience, the Maxi Dress came with missing parts.",Pending,315.35
2024-09-12,UK,Electronics,Bluetooth Speaker,5,"The Bluetooth Speaker is perfect for my needs, amazing craftsmanship.",Fulfilled,347.46
2025-06-13,Canada,Sports,Basketball,2,"Received the wrong Basketball, very disappointed.",Pending,441.83
2025-04-15,USA,Electronics,Mechanical Keyboard,1,"Extremely dissatisfied with the Mechanical Keyboard, will not recommend.",Fulfilled,27.97
2024-08-10,Canada,Sports,Running Shorts,1,"Terrible quality Running Shorts, felt like a waste of money.",Canceled,315.92
2024-12-06,UK,Kitchen,Measuring Cup Set,3,"It's usable, but the Measuring Cup Set could have been more comfortable.",Fulfilled,229.51
2025-07-04,USA,Beauty,Foundation,5,"Very happy with the Foundation, fits perfectly and great value for money.",Pending,407.53
2025-02-25,Canada,Accessories,Silk Scarf,4,Great Silk Scarf! Exactly as described and worth every penny.,Canceled,112.73
2025-05-13,Australia,Beauty,Lipstick,2,"Disappointed with the Lipstick, customer support unhelpful.",Fulfilled,448.03
2024-12-03,UK,Beauty,Hair Dryer,5,"Very happy with the Hair Dryer, fits perfectly and great value for money.",Canceled,158.1
2024-08-29,USA,Electronics,Mechanical Keyboard,1,The Mechanical Keyboard feels cheap and unreliable.,Pending,416.49
2025-03-14,Canada,Sports,Cycling Helmet,3,"Average experience with the Cycling Helmet, works okay but has room for improvement.",Fulfilled,249.92
2024-10-13,Australia,Home,Microwave Oven,4,"Highly satisfied, the Microwave Oven works even better than advertised.",Pending,184.89
2025-07-08,USA,Home,Blender,2,"The Blender came damaged, packaging was horrible.",Fulfilled,29.56
2024-10-23,Australia,Kitchen,Cutting Board,3,"The Cutting Board is nothing special, just average.",Pending,176.16
2025-03-06,USA,Clothing,Polo Shirt,1,"Size issue with the Polo Shirt, totally unusable.",Canceled,422.6
2025-02-18,Australia,Accessories,Keychain,2,"Terrible quality Keychain, felt like a waste of money.",Pending,364.4
2025-01-16,Australia,Accessories,Wrist Watch,4,The Wrist Watch has become my favorite item.,Pending,246.79
2025-04-08,USA,Beauty,Moisturizing Cream,1,"Disappointed with the Moisturizing Cream, customer support unhelpful.",Canceled,344.16
2024-12-06,Australia,Sports,Basketball,1,"Awful experience, will never buy this Basketball again.",Pending,167.33
2025-03-20,Australia,Clothing,Polo Shirt,5,The Polo Shirt looks amazing and is really sturdy.,Pending,115.0
2024-12-19,Canada,Kitchen,Water Bottle,4,The Water Bottle has become my favorite item.,Canceled,28.34
2024-08-07,Australia,Sports,Cycling Helmet,4,"The Cycling Helmet arrived on time and works perfectly, highly recommend.",Canceled,304.72
2025-01-16,Canada,Clothing,Cotton T-Shirt,1,The Cotton T-Shirt is uncomfortable and poorly made.,Canceled,381.7
2025-06-27,Canada,Clothing,Wool Sweater,5,"Absolutely love the Wool Sweater, excellent quality and fast delivery.",Fulfilled,262.95
2025-05-18,Canada,Sports,Running Shorts,4,"Excellent purchase, the Running Shorts feels premium and durable.",Pending,234.83
2025-04-21,UK,Kitchen,Non-Stick Frying Pan,5,Everything about this Non-Stick Frying Pan screams quality!,Canceled,63.78
2024-11-28,UK,Kitchen,Cutting Board,3,"The Cutting Board is nothing special, just average.",Pending,121.78
2025-01-10,Australia,Beauty,Foundation,2,"Worst experience ever, the Foundation is a scam.",Pending,322.31
2024-08-09,UK,Sports,Dumbbells,4,"The Dumbbells is perfect for my needs, amazing craftsmanship.",Fulfilled,314.07
2025-03-11,USA,Electronics,Bluetooth Speaker,3,The Bluetooth Speaker is fine but not worth the price in my opinion.,Pending,314.19
2024-10-10,Canada,Sports,Tennis Racket,3,"The Tennis Racket is fine for casual use, not premium quality.",Fulfilled,188.4
2024-07-30,UK,Kitchen,Oven Gloves,1,"The Oven Gloves broke within days, horrible quality.",Pending,285.47
2024-09-23,USA,Beauty,Moisturizing Cream,2,"Terrible quality Moisturizing Cream, felt like a waste of money.",Fulfilled,215.65
2025-01-27,USA,Shoes,Sneakers,4,"The Sneakers exceeded my expectations, will definitely buy again!",Fulfilled,435.49
2025-01-16,USA,Electronics,Bluetooth Speaker,1,The Bluetooth Speaker feels cheap and unreliable.,Pending,20.31
2025-03-31,Australia,Clothing,Polo Shirt,5,"Loved the color and style of the Polo Shirt, perfect buy.",Fulfilled,47.12
2025-03-09,Australia,Shoes,High Heels,2,"The High Heels broke within days, horrible quality.",Fulfilled,54.68
2024-08-27,USA,Electronics,Tablet Cover,2,"Disappointed with the Tablet Cover, customer support unhelpful.",Fulfilled,129.87
2024-10-17,Australia,Clothing,Leather Jacket,5,A premium Leather Jacket with impressive performance.,Fulfilled,360.7
2024-09-06,Australia,Shoes,Running Shoes,1,"Size issue with the Running Shoes, totally unusable.",Fulfilled,281.8
2024-12-28,Canada,Clothing,Polo Shirt,5,"The Polo Shirt came earlier than expected, amazing service.",Canceled,64.23
2025-03-03,Australia,Home,Vacuum Cleaner,2,"Waste of money, don't buy this Vacuum Cleaner.",Pending,248.84
2024-09-17,Canada,Kitchen,Cutting Board,3,"Got what I ordered, the Cutting Board is okay.",Fulfilled,222.62
2024-12-24,Canada,Clothing,Formal Shirt,1,The Formal Shirt arrived late and was not as described.,Fulfilled,87.68
2025-06-23,USA,Accessories,Keychain,3,"Fairly standard experience, nothing too exciting about the Keychain.",Pending,273.25
2025-06-05,Canada,Shoes,Running Shoes,4,Best purchase ever! The Running Shoes is worth every cent.,Canceled,463.03
2024-09-23,USA,Electronics,Noise Cancelling Headphones,4,"The Noise Cancelling Headphones came earlier than expected, amazing service.",Fulfilled,59.91
2025-06-09,Canada,Accessories,Silk Scarf,4,A premium Silk Scarf with impressive performance.,Canceled,477.68
2024-12-12,Australia,Beauty,Perfume,2,"Terrible quality Perfume, felt like a waste of money.",Pending,405.91
2025-03-03,UK,Kitchen,Chef Knife,1,"Totally not worth it, the Chef Knife is a disaster.",Fulfilled,126.28
2025-03-23,UK,Kitchen,Measuring Cup Set,4,"Fast shipping and great quality Measuring Cup Set, could not be happier.",Pending,121.55
2024-08-12,Australia,Home,Blender,4,"Fast shipping and great quality Blender, could not be happier.",Fulfilled,121.75
2025-05-23,Canada,Sports,Hiking Backpack,1,"Size issue with the Hiking Backpack, totally unusable.",Pending,336.2
2025-04-10,USA,Kitchen,Measuring Cup Set,5,"Highly satisfied, the Measuring Cup Set works even better than advertised.",Fulfilled,303.88
2024-10-23,Canada,Accessories,Keychain,3,The Keychain is fine but not worth the price in my opinion.,Pending,261.0
2025-02-13,USA,Kitchen,Electric Mixer,5,"Fast shipping and great quality Electric Mixer, could not be happier.",Fulfilled,204.11
2024-12-11,UK,Shoes,Formal Shoes,1,"Awful experience, will never buy this Formal Shoes again.",Canceled,328.57
2024-10-04,UK,Kitchen,Oven Gloves,3,"The Oven Gloves is just fine, delivery took longer than expected.",Pending,112.82
2024-07-31,UK,Clothing,Maxi Dress,2,The Maxi Dress is uncomfortable and poorly made.,Pending,379.61
2025-06-06,Canada,Electronics,Smartphone Case,2,Customer service ignored my complaint about the Smartphone Case.,Pending,189.3
2024-11-08,USA,Electronics,Smartwatch,2,The Smartwatch feels cheap and unreliable.,Canceled,35.88
2025-03-15,UK,Clothing,Maxi Dress,1,"Terrible quality Maxi Dress, felt like a waste of money.",Fulfilled,443.74
2025-06-24,Canada,Accessories,Beanie Hat,3,"The Beanie Hat is decent, not too bad but nothing extraordinary.",Canceled,359.87
2025-02-20,Canada,Kitchen,Water Bottle,3,"Neither good nor bad, just okay Water Bottle.",Pending,203.98
2025-04-11,USA,Home,Rice Cooker,2,"Waste of money, don't buy this Rice Cooker.",Canceled,263.01
2025-02-03,Australia,Beauty,Sunscreen,1,The Sunscreen is uncomfortable and poorly made.,Pending,276.65
2024-11-03,Canada,Electronics,Wireless Earbuds,2,"Bad experience, the Wireless Earbuds came with missing parts.",Canceled,320.51
2024-08-24,Australia,Accessories,Travel Duffel Bag,2,The Travel Duffel Bag is uncomfortable and poorly made.,Pending,141.72
2024-10-27,UK,Accessories,Umbrella,3,"Not bad, but the Umbrella is also not great.",Canceled,56.49
2024-10-27,UK,Shoes,Climbing Boots,2,"Awful experience, will never buy this Climbing Boots again.",Canceled,480.56
2025-06-25,UK,Home,Rice Cooker,5,"Excellent purchase, the Rice Cooker feels premium and durable.",Pending,134.91
2024-08-04,USA,Home,Rice Cooker,1,The Rice Cooker is overpriced for such cheap material.,Pending,277.07
2024-09-20,Australia,Sports,Dumbbells,1,The Dumbbells is overpriced for such cheap material.,Fulfilled,88.88
2024-07-29,Australia,Electronics,Tablet Cover,5,Best purchase ever! The Tablet Cover is worth every cent.,Pending,407.53
2025-07-03,Canada,Accessories,Umbrella,1,"Terrible quality Umbrella, felt like a waste of money.",Canceled,220.05
2024-10-13,USA,Sports,Yoga Mat,3,"It's usable, but the Yoga Mat could have been more comfortable.",Fulfilled,315.24
2025-02-27,USA,Clothing,Polo Shirt,4,"Loved the color and style of the Polo Shirt, perfect buy.",Pending,38.0
2025-04-19,USA,Home,Vacuum Cleaner,3,"The Vacuum Cleaner is decent, not too bad but nothing extraordinary.",Pending,186.33
2025-06-15,Canada,Beauty,Sunscreen,3,"Average experience with the Sunscreen, works okay but has room for improvement.",Fulfilled,126.48
2025-04-05,Canada,Home,Electric Kettle,1,"Worst experience ever, the Electric Kettle is a scam.",Canceled,15.22
2024-09-15,UK,Accessories,Travel Duffel Bag,3,"I feel neutral about this Travel Duffel Bag, nothing stands out.",Fulfilled,184.13
2024-07-29,Canada,Home,Vacuum Cleaner,3,"Average experience with the Vacuum Cleaner, works okay but has room for improvement.",Canceled,133.5
2025-03-19,Canada,Electronics,Gaming Mouse,2,"The Gaming Mouse stopped working after just one use, very frustrating.",Canceled,146.75
2025-07-11,UK,Shoes,Flip Flops,5,Great Flip Flops! Exactly as described and worth every penny.,Fulfilled,365.31
2024-11-06,USA,Shoes,Formal Shoes,5,"Highly satisfied, the Formal Shoes works even better than advertised.",Pending,466.0
2025-07-16,Canada,Home,Ceiling Fan,1,The Ceiling Fan is overpriced for such cheap material.,Pending,85.35
2024-08-01,Canada,Accessories,Umbrella,1,Customer service ignored my complaint about the Umbrella.,Canceled,393.51
2024-09-11,Australia,Clothing,Formal Shirt,3,"Got what I ordered, the Formal Shirt is okay.",Canceled,195.76
2025-02-14,Australia,Sports,Running Shorts,3,The Running Shorts is fine but not worth the price in my opinion.,Fulfilled,383.97
2025-02-25,Australia,Electronics,Smartphone Case,4,"Highly satisfied, the Smartphone Case works even better than advertised.",Pending,130.06
2024-11-19,Canada,Home,Microwave Oven,2,The Microwave Oven arrived late and was not as described.,Fulfilled,79.46
2025-04-06,UK,Shoes,Formal Shoes,2,"The Formal Shoes is flimsy and uncomfortable, regret buying it.",Pending,31.42
2025-02-04,UK,Kitchen,Chef Knife,1,"Extremely dissatisfied with the Chef Knife, will not recommend.",Canceled,273.95
2024-11-08,Canada,Sports,Hiking Backpack,1,"Very poor quality Hiking Backpack, broke within a week.",Canceled,181.5
2024-10-25,Canada,Electronics,Tablet Cover,4,"The Tablet Cover arrived on time and works perfectly, highly recommend.",Pending,235.32
2025-02-28,Canada,Shoes,Flip Flops,3,"The Flip Flops is fine for casual use, not premium quality.",Canceled,405.52
2024-08-01,Canada,Sports,Tennis Racket,3,"Fairly standard experience, nothing too exciting about the Tennis Racket.",Fulfilled,491.97
2024-10-03,UK,Home,Toaster,1,"The Toaster is flimsy and uncomfortable, regret buying it.",Pending,35.63
2025-03-20,Australia,Clothing,Cotton T-Shirt,1,"Waste of money, don't buy this Cotton T-Shirt.",Pending,31.72
2025-07-21,USA,Accessories,Wrist Watch,4,"The Wrist Watch is stylish and comfortable, I wear it every day.",Canceled,274.07
2024-11-12,Canada,Beauty,Perfume,5,A premium Perfume with impressive performance.,Pending,28.83
2025-02-02,Canada,Shoes,High Heels,2,"Worst experience ever, the High Heels is a scam.",Canceled,42.83
2024-12-29,UK,Shoes,Running Shoes,1,The Running Shoes is overpriced for such cheap material.,Canceled,101.62
2025-07-18,Australia,Beauty,Face Mask,2,"The Face Mask came damaged, packaging was horrible.",Canceled,482.54
2025-01-18,Australia,Accessories,Umbrella,1,"The Umbrella stopped working after just one use, very frustrating.",Pending,316.24
2024-09-17,USA,Electronics,Smartphone Case,1,The Smartphone Case is overpriced for such cheap material.,Pending,247.31
2024-10-13,Canada,Sports,Hiking Backpack,2,The Hiking Backpack is overpriced for such cheap material.,Pending,329.3
2024-08-08,UK,Shoes,Slip-On Loafers,1,"Bad experience, the Slip-On Loafers came with missing parts.",Pending,242.93
2024-12-12,Australia,Shoes,High Heels,3,"The High Heels is just fine, delivery took longer than expected.",Canceled,333.57
2024-10-14,Australia,Clothing,Chinos,3,"The Chinos is nothing special, just average.",Pending,97.37
2025-05-16,Canada,Accessories,Travel Duffel Bag,3,The Travel Duffel Bag works as expected but nothing to brag about.,Fulfilled,94.64
2025-04-14,USA,Electronics,Portable Charger,5,"Excellent purchase, the Portable Charger feels premium and durable.",Pending,462.38
2024-11-10,Australia,Beauty,Perfume,3,"The Perfume is acceptable, but I expected slightly better packaging.",Fulfilled,273.83
2025-06-01,UK,Beauty,Perfume,2,"Disappointed with the Perfume, customer support unhelpful.",Fulfilled,267.89
2024-12-20,Australia,Clothing,Cargo Pants,3,"The Cargo Pants is acceptable, but I expected slightly better packaging.",Fulfilled,27.17
2025-01-06,Australia,Home,Toaster,2,"Extremely dissatisfied with the Toaster, will not recommend.",Fulfilled,459.48
2024-10-05,Australia,Sports,Swimming Goggles,5,"Absolutely love the Swimming Goggles, excellent quality and fast delivery.",Pending,485.82
2024-12-24,USA,Shoes,Climbing Boots,5,Great Climbing Boots! Exactly as described and worth every penny.,Canceled,244.11
2024-10-21,USA,Beauty,Face Mask,1,The Face Mask is uncomfortable and poorly made.,Fulfilled,442.34
2025-03-12,USA,Beauty,Face Mask,2,"Terrible quality Face Mask, felt like a waste of money.",Pending,396.54
2024-09-16,USA,Home,Rice Cooker,2,"Extremely dissatisfied with the Rice Cooker, will not recommend.",Fulfilled,156.89
2024-09-01,Canada,Sports,Hiking Backpack,5,"The Hiking Backpack arrived on time and works perfectly, highly recommend.",Pending,97.79
2024-12-25,UK,Electronics,Tablet Cover,5,Best purchase ever! The Tablet Cover is worth every cent.,Canceled,222.1
2024-09-05,Australia,Accessories,Backpack,1,"Worst experience ever, the Backpack is a scam.",Fulfilled,414.81
2024-12-01,Australia,Shoes,Leather Boots,4,Everything about this Leather Boots screams quality!,Fulfilled,380.22
2024-12-10,Canada,Accessories,Silk Scarf,4,Best purchase ever! The Silk Scarf is worth every cent.,Pending,20.3
2024-09-22,Australia,Accessories,Silk Scarf,5,Perfect fit and great fabric quality on the Silk Scarf.,Pending,140.46
2025-05-02,Australia,Beauty,Face Mask,4,Great Face Mask! Exactly as described and worth every penny.,Fulfilled,156.97
2025-06-09,Canada,Beauty,Beard Trimmer,4,"Fast shipping and great quality Beard Trimmer, could not be happier.",Fulfilled,77.63
2025-06-08,Australia,Accessories,Silk Scarf,2,"Received the wrong Silk Scarf, very disappointed.",Fulfilled,74.42
2025-01-15,UK,Shoes,Sandals,5,"Very happy with the Sandals, fits perfectly and great value for money.",Pending,330.35
2025-07-20,UK,Clothing,Hoodie,3,"Average experience with the Hoodie, works okay but has room for improvement.",Fulfilled,460.57
2024-10-06,Australia,Shoes,Formal Shoes,1,"The Formal Shoes came damaged, packaging was horrible.",Fulfilled,83.83
2024-09-09,Australia,Shoes,Leather Boots,4,"Amazing Leather Boots, customer support was also top-notch.",Pending,46.63
2024-10-29,Canada,Kitchen,Measuring Cup Set,5,"The Measuring Cup Set is perfect for my needs, amazing craftsmanship.",Canceled,322.59
2024-11-17,Australia,Beauty,Face Mask,1,"Size issue with the Face Mask, totally unusable.",Pending,305.67
2025-04-05,USA,Sports,Dumbbells,3,"The Dumbbells is decent, not too bad but nothing extraordinary.",Canceled,367.93
2025-07-03,Australia,Beauty,Face Mask,5,"The Face Mask is perfect for my needs, amazing craftsmanship.",Pending,243.47
2024-09-23,UK,Accessories,Leather Belt,5,Best purchase ever! The Leather Belt is worth every cent.,Pending,155.47
2024-11-02,UK,Clothing,Cargo Pants,2,"Terrible quality Cargo Pants, felt like a waste of money.",Fulfilled,491.33
2025-01-14,Australia,Home,Coffee Maker,2,"Terrible quality Coffee Maker, felt like a waste of money.",Pending,379.58
2025-01-16,UK,Sports,Cricket Bat,1,The Cricket Bat arrived late and was not as described.,Canceled,185.58
2024-12-06,USA,Sports,Dumbbells,4,Perfect fit and great fabric quality on the Dumbbells.,Pending,152.83
2024-10-25,Canada,Accessories,Keychain,4,"Very happy with the Keychain, fits perfectly and great value for money.",Pending,206.84
2025-07-16,Canada,Sports,Tennis Racket,1,"The Tennis Racket is flimsy and uncomfortable, regret buying it.",Pending,412.93
2025-01-25,Australia,Beauty,Shampoo,2,"Disappointed with the Shampoo, customer support unhelpful.",Pending,206.85
2024-10-27,Canada,Electronics,Tablet Cover,1,"Received the wrong Tablet Cover, very disappointed.",Pending,270.96
2025-03-07,Australia,Accessories,Beanie Hat,4,A premium Beanie Hat with impressive performance.,Pending,140.5
2024-12-24,Canada,Electronics,Bluetooth Speaker,1,"The Bluetooth Speaker stopped working after just one use, very frustrating.",Fulfilled,353.84
2025-05-10,USA,Sports,Tennis Racket,2,The Tennis Racket is uncomfortable and poorly made.,Fulfilled,99.05
2024-12-01,Australia,Shoes,Leather Boots,5,"The Leather Boots came earlier than expected, amazing service.",Canceled,189.21
2024-10-20,Canada,Kitchen,Blender Jar,1,"Bad experience, the Blender Jar came with missing parts.",Fulfilled,126.89
2025-02-02,Australia,Kitchen,Non-Stick Frying Pan,4,"Loved the color and style of the Non-Stick Frying Pan, perfect buy.",Canceled,495.49
2025-04-29,Australia,Kitchen,Measuring Cup Set,3,"Mediocre experience overall, the Measuring Cup Set is serviceable.",Pending,331.96
2024-11-14,USA,Electronics,Bluetooth Speaker,4,"The Bluetooth Speaker exceeded my expectations, will definitely buy again!",Pending,20.68
2025-04-03,Canada,Electronics,Gaming Mouse,2,"Very poor quality Gaming Mouse, broke within a week.",Canceled,414.58
2025-07-19,Canada,Sports,Basketball,4,"The Basketball arrived on time and works perfectly, highly recommend.",Fulfilled,393.04
2025-07-03,Canada,Sports,Swimming Goggles,5,"Very happy with the Swimming Goggles, fits perfectly and great value for money.",Fulfilled,465.14
2024-12-22,Australia,Electronics,Laptop Bag,5,Perfect fit and great fabric quality on the Laptop Bag.,Fulfilled,379.17
2025-03-12,Canada,Shoes,Leather Boots,5,"Superb quality on the Leather Boots, packaging was also great.",Pending,194.49
2025-04-18,Canada,Kitchen,Stainless Steel Cookware Set,2,The Stainless Steel Cookware Set arrived late and was not as described.,Canceled,499.39
2024-11-26,Australia,Shoes,Formal Shoes,2,"Disappointed with the Formal Shoes, customer support unhelpful.",Fulfilled,339.75
2025-07-28,UK,Shoes,Sandals,5,"Highly satisfied, the Sandals works even better than advertised.",Canceled,263.99
2024-12-11,USA,Clothing,Wool Sweater,5,"Superb quality on the Wool Sweater, packaging was also great.",Fulfilled,170.17
2024-12-09,Australia,Electronics,Wireless Earbuds,5,"Superb quality on the Wireless Earbuds, packaging was also great.",Fulfilled,284.84
2024-12-06,USA,Clothing,Sports Shorts,4,"The Sports Shorts came earlier than expected, amazing service.",Pending,10.54
2025-02-03,Canada,Clothing,Leather Jacket,2,"Received the wrong Leather Jacket, very disappointed.",Fulfilled,184.26
2025-06-16,Canada,Beauty,Foundation,3,"Mediocre experience overall, the Foundation is serviceable.",Pending,238.17
